passengerCount,WIFIAPTag,slice10min
7.0,EC-3B<EC-3B-10>,2016-09-14-16-2
3.7,EC-3B<EC-3B-10>,2016-09-14-16-3
4.0,EC-3B<EC-3B-10>,2016-09-14-16-4
5.3,EC-3B<EC-3B-10>,2016-09-14-16-5
6.7,EC-3B<EC-3B-10>,2016-09-14-17-0
7.3,EC-3B<EC-3B-10>,2016-09-14-17-1
7.0,EC-3B<EC-3B-10>,2016-09-14-17-2
7.3,EC-3B<EC-3B-10>,2016-09-14-17-3
6.7,EC-3B<EC-3B-10>,2016-09-14-17-4
6.3,EC-3B<EC-3B-10>,2016-09-14-17-5
0.3,EC-3B<EC-3B-11>,2016-09-14-15-0
2.0,EC-3B<EC-3B-11>,2016-09-14-15-1
4.3,EC-3B<EC-3B-11>,2016-09-14-15-2
3.7,EC-3B<EC-3B-11>,2016-09-14-15-3
1.7,EC-3B<EC-3B-11>,2016-09-14-15-4
1.0,EC-3B<EC-3B-11>,2016-09-14-15-5
3.0,EC-3B<EC-3B-11>,2016-09-14-16-0
4.0,EC-3B<EC-3B-11>,2016-09-14-16-1
4.7,EC-3B<EC-3B-11>,2016-09-14-16-2
4.3,EC-3B<EC-3B-11>,2016-09-14-16-3
2.7,EC-3B<EC-3B-11>,2016-09-14-16-4
4.7,EC-3B<EC-3B-11>,2016-09-14-16-5
2.7,EC-3B<EC-3B-11>,2016-09-14-17-0
3.0,EC-3B<EC-3B-11>,2016-09-14-17-1
1.0,EC-3B<EC-3B-11>,2016-09-14-17-2
2.7,EC-3B<EC-3B-11>,2016-09-14-17-3
3.0,EC-3B<EC-3B-11>,2016-09-14-17-4
3.3,EC-3B<EC-3B-11>,2016-09-14-17-5
13.0,EC-3B<EC-3B-12>,2016-09-14-15-0
14.0,EC-3B<EC-3B-12>,2016-09-14-15-1
7.0,EC-3B<EC-3B-12>,2016-09-14-15-2
6.0,EC-3B<EC-3B-12>,2016-09-14-15-3
6.0,EC-3B<EC-3B-12>,2016-09-14-15-4
12.3,EC-3B<EC-3B-12>,2016-09-14-15-5
12.3,EC-3B<EC-3B-12>,2016-09-14-16-0
13.0,EC-3B<EC-3B-12>,2016-09-14-16-1
17.0,EC-3B<EC-3B-12>,2016-09-14-16-2
11.0,EC-3B<EC-3B-12>,2016-09-14-16-3
6.7,EC-3B<EC-3B-12>,2016-09-14-16-4
8.3,EC-3B<EC-3B-12>,2016-09-14-16-5
3.0,EC-3B<EC-3B-12>,2016-09-14-17-0
3.0,EC-3B<EC-3B-12>,2016-09-14-17-1
4.7,EC-3B<EC-3B-12>,2016-09-14-17-2
0.7,EC-3B<EC-3B-12>,2016-09-14-17-3
3.0,EC-3B<EC-3B-12>,2016-09-14-17-4
6.3,EC-3B<EC-3B-12>,2016-09-14-17-5
11.0,EC-3B<EC-3B-9>,2016-09-14-15-0
9.0,EC-3B<EC-3B-9>,2016-09-14-15-1
16.3,EC-3B<EC-3B-9>,2016-09-14-15-2
12.0,EC-3B<EC-3B-9>,2016-09-14-15-3
6.3,EC-3B<EC-3B-9>,2016-09-14-15-4
1.3,EC-3B<EC-3B-9>,2016-09-14-15-5
3.3,EC-3B<EC-3B-9>,2016-09-14-16-0
5.0,EC-3B<EC-3B-9>,2016-09-14-16-1
5.0,EC-3B<EC-3B-9>,2016-09-14-16-2
5.0,EC-3B<EC-3B-9>,2016-09-14-16-3
5.7,EC-3B<EC-3B-9>,2016-09-14-16-4
5.7,EC-3B<EC-3B-9>,2016-09-14-16-5
4.3,EC-3B<EC-3B-9>,2016-09-14-17-0
5.0,EC-3B<EC-3B-9>,2016-09-14-17-1
6.0,EC-3B<EC-3B-9>,2016-09-14-17-2
8.0,EC-3B<EC-3B-9>,2016-09-14-17-3
14.0,EC-3B<EC-3B-9>,2016-09-14-17-4
10.0,EC-3B<EC-3B-9>,2016-09-14-17-5
121.7,EC-3C-10<EC-3-13>,2016-09-14-15-0
118.0,EC-3C-10<EC-3-13>,2016-09-14-15-1
104.7,EC-3C-10<EC-3-13>,2016-09-14-15-2
96.3,EC-3C-10<EC-3-13>,2016-09-14-15-3
98.7,EC-3C-10<EC-3-13>,2016-09-14-15-4
98.7,EC-3C-10<EC-3-13>,2016-09-14-15-5
113.7,EC-3C-10<EC-3-13>,2016-09-14-16-0
95.3,EC-3C-10<EC-3-13>,2016-09-14-16-1
130.3,EC-3C-10<EC-3-13>,2016-09-14-16-2
135.3,EC-3C-10<EC-3-13>,2016-09-14-16-3
144.0,EC-3C-10<EC-3-13>,2016-09-14-16-4
147.0,EC-3C-10<EC-3-13>,2016-09-14-16-5
156.3,EC-3C-10<EC-3-13>,2016-09-14-17-0
125.3,EC-3C-10<EC-3-13>,2016-09-14-17-1
117.7,EC-3C-10<EC-3-13>,2016-09-14-17-2
101.0,EC-3C-10<EC-3-13>,2016-09-14-17-3
130.7,EC-3C-10<EC-3-13>,2016-09-14-17-4
152.7,EC-3C-10<EC-3-13>,2016-09-14-17-5
180.7,EC-3C-1<EC-1-16>,2016-09-14-15-0
189.3,EC-3C-1<EC-1-16>,2016-09-14-15-1
181.3,EC-3C-1<EC-1-16>,2016-09-14-15-2
185.0,EC-3C-1<EC-1-16>,2016-09-14-15-3
219.7,EC-3C-1<EC-1-16>,2016-09-14-15-4
220.7,EC-3C-1<EC-1-16>,2016-09-14-15-5
209.3,EC-3C-1<EC-1-16>,2016-09-14-16-0
216.3,EC-3C-1<EC-1-16>,2016-09-14-16-1
221.7,EC-3C-1<EC-1-16>,2016-09-14-16-2
224.0,EC-3C-1<EC-1-16>,2016-09-14-16-3
202.7,EC-3C-1<EC-1-16>,2016-09-14-16-4
175.0,EC-3C-1<EC-1-16>,2016-09-14-16-5
197.3,EC-3C-1<EC-1-16>,2016-09-14-17-0
211.3,EC-3C-1<EC-1-16>,2016-09-14-17-1
193.3,EC-3C-1<EC-1-16>,2016-09-14-17-2
169.7,EC-3C-1<EC-1-16>,2016-09-14-17-3
200.0,EC-3C-1<EC-1-16>,2016-09-14-17-4
198.0,EC-3C-1<EC-1-16>,2016-09-14-17-5
26.0,EC-3C-2<EC-1-17>,2016-09-14-15-0
12.7,EC-3C-2<EC-1-17>,2016-09-14-15-1
15.3,EC-3C-2<EC-1-17>,2016-09-14-15-2
20.7,EC-3C-2<EC-1-17>,2016-09-14-15-3
19.7,EC-3C-2<EC-1-17>,2016-09-14-15-4
18.0,EC-3C-2<EC-1-17>,2016-09-14-15-5
22.0,EC-3C-2<EC-1-17>,2016-09-14-16-0
15.3,EC-3C-2<EC-1-17>,2016-09-14-16-1
16.0,EC-3C-2<EC-1-17>,2016-09-14-16-2
17.7,EC-3C-2<EC-1-17>,2016-09-14-16-3
19.0,EC-3C-2<EC-1-17>,2016-09-14-16-4
17.0,EC-3C-2<EC-1-17>,2016-09-14-16-5
17.0,EC-3C-2<EC-1-17>,2016-09-14-17-0
12.0,EC-3C-2<EC-1-17>,2016-09-14-17-1
8.0,EC-3C-2<EC-1-17>,2016-09-14-17-2
8.3,EC-3C-2<EC-1-17>,2016-09-14-17-3
12.7,EC-3C-2<EC-1-17>,2016-09-14-17-4
5.7,EC-3C-2<EC-1-17>,2016-09-14-17-5
89.0,EC-3C-3<EC-1-15>,2016-09-14-15-0
90.3,EC-3C-3<EC-1-15>,2016-09-14-15-1
80.3,EC-3C-3<EC-1-15>,2016-09-14-15-2
108.7,EC-3C-3<EC-1-15>,2016-09-14-15-3
117.7,EC-3C-3<EC-1-15>,2016-09-14-15-4
109.7,EC-3C-3<EC-1-15>,2016-09-14-15-5
105.7,EC-3C-3<EC-1-15>,2016-09-14-16-0
91.7,EC-3C-3<EC-1-15>,2016-09-14-16-1
127.0,EC-3C-3<EC-1-15>,2016-09-14-16-2
123.7,EC-3C-3<EC-1-15>,2016-09-14-16-3
87.0,EC-3C-3<EC-1-15>,2016-09-14-16-4
79.3,EC-3C-3<EC-1-15>,2016-09-14-16-5
49.7,EC-3C-3<EC-1-15>,2016-09-14-17-0
61.3,EC-3C-3<EC-1-15>,2016-09-14-17-1
66.0,EC-3C-3<EC-1-15>,2016-09-14-17-2
69.0,EC-3C-3<EC-1-15>,2016-09-14-17-3
74.3,EC-3C-3<EC-1-15>,2016-09-14-17-4
84.0,EC-3C-3<EC-1-15>,2016-09-14-17-5
142.3,EC-3C-4<EC-1-14>,2016-09-14-15-0
130.3,EC-3C-4<EC-1-14>,2016-09-14-15-1
164.0,EC-3C-4<EC-1-14>,2016-09-14-15-2
176.0,EC-3C-4<EC-1-14>,2016-09-14-15-3
187.0,EC-3C-4<EC-1-14>,2016-09-14-15-4
203.0,EC-3C-4<EC-1-14>,2016-09-14-15-5
195.0,EC-3C-4<EC-1-14>,2016-09-14-16-0
203.7,EC-3C-4<EC-1-14>,2016-09-14-16-1
241.7,EC-3C-4<EC-1-14>,2016-09-14-16-2
205.3,EC-3C-4<EC-1-14>,2016-09-14-16-3
171.3,EC-3C-4<EC-1-14>,2016-09-14-16-4
169.3,EC-3C-4<EC-1-14>,2016-09-14-16-5
150.3,EC-3C-4<EC-1-14>,2016-09-14-17-0
151.7,EC-3C-4<EC-1-14>,2016-09-14-17-1
145.7,EC-3C-4<EC-1-14>,2016-09-14-17-2
149.3,EC-3C-4<EC-1-14>,2016-09-14-17-3
161.7,EC-3C-4<EC-1-14>,2016-09-14-17-4
189.0,EC-3C-4<EC-1-14>,2016-09-14-17-5
111.0,EC-3C-5<EC-1-12>,2016-09-14-15-0
135.3,EC-3C-5<EC-1-12>,2016-09-14-15-1
115.7,EC-3C-5<EC-1-12>,2016-09-14-15-2
141.7,EC-3C-5<EC-1-12>,2016-09-14-15-3
164.3,EC-3C-5<EC-1-12>,2016-09-14-15-4
169.0,EC-3C-5<EC-1-12>,2016-09-14-15-5
157.0,EC-3C-5<EC-1-12>,2016-09-14-16-0
149.0,EC-3C-5<EC-1-12>,2016-09-14-16-1
176.3,EC-3C-5<EC-1-12>,2016-09-14-16-2
187.7,EC-3C-5<EC-1-12>,2016-09-14-16-3
185.3,EC-3C-5<EC-1-12>,2016-09-14-16-4
173.0,EC-3C-5<EC-1-12>,2016-09-14-16-5
157.0,EC-3C-5<EC-1-12>,2016-09-14-17-0
157.3,EC-3C-5<EC-1-12>,2016-09-14-17-1
159.3,EC-3C-5<EC-1-12>,2016-09-14-17-2
151.3,EC-3C-5<EC-1-12>,2016-09-14-17-3
175.7,EC-3C-5<EC-1-12>,2016-09-14-17-4
198.0,EC-3C-5<EC-1-12>,2016-09-14-17-5
171.3,EC-3C-7<EC-3-10>,2016-09-14-15-0
145.3,EC-3C-7<EC-3-10>,2016-09-14-15-1
143.0,EC-3C-7<EC-3-10>,2016-09-14-15-2
147.3,EC-3C-7<EC-3-10>,2016-09-14-15-3
133.3,EC-3C-7<EC-3-10>,2016-09-14-15-4
125.3,EC-3C-7<EC-3-10>,2016-09-14-15-5
119.7,EC-3C-7<EC-3-10>,2016-09-14-16-0
117.7,EC-3C-7<EC-3-10>,2016-09-14-16-1
131.0,EC-3C-7<EC-3-10>,2016-09-14-16-2
119.7,EC-3C-7<EC-3-10>,2016-09-14-16-3
135.7,EC-3C-7<EC-3-10>,2016-09-14-16-4
114.0,EC-3C-7<EC-3-10>,2016-09-14-16-5
105.3,EC-3C-7<EC-3-10>,2016-09-14-17-0
106.3,EC-3C-7<EC-3-10>,2016-09-14-17-1
106.3,EC-3C-7<EC-3-10>,2016-09-14-17-2
105.0,EC-3C-7<EC-3-10>,2016-09-14-17-3
86.3,EC-3C-7<EC-3-10>,2016-09-14-17-4
105.0,EC-3C-7<EC-3-10>,2016-09-14-17-5
118.7,EC-3C-8<EC-3-11>,2016-09-14-15-0
120.7,EC-3C-8<EC-3-11>,2016-09-14-15-1
104.3,EC-3C-8<EC-3-11>,2016-09-14-15-2
108.0,EC-3C-8<EC-3-11>,2016-09-14-15-3
116.7,EC-3C-8<EC-3-11>,2016-09-14-15-4
98.3,EC-3C-8<EC-3-11>,2016-09-14-15-5
89.3,EC-3C-8<EC-3-11>,2016-09-14-16-0
82.0,EC-3C-8<EC-3-11>,2016-09-14-16-1
63.3,EC-3C-8<EC-3-11>,2016-09-14-16-2
77.3,EC-3C-8<EC-3-11>,2016-09-14-16-3
64.7,EC-3C-8<EC-3-11>,2016-09-14-16-4
51.7,EC-3C-8<EC-3-11>,2016-09-14-16-5
44.0,EC-3C-8<EC-3-11>,2016-09-14-17-0
59.3,EC-3C-8<EC-3-11>,2016-09-14-17-1
59.3,EC-3C-8<EC-3-11>,2016-09-14-17-2
51.7,EC-3C-8<EC-3-11>,2016-09-14-17-3
57.3,EC-3C-8<EC-3-11>,2016-09-14-17-4
66.3,EC-3C-8<EC-3-11>,2016-09-14-17-5
115.0,EC-3C-9<EC-3-12>,2016-09-14-15-0
94.7,EC-3C-9<EC-3-12>,2016-09-14-15-1
108.0,EC-3C-9<EC-3-12>,2016-09-14-15-2
117.0,EC-3C-9<EC-3-12>,2016-09-14-15-3
98.7,EC-3C-9<EC-3-12>,2016-09-14-15-4
90.3,EC-3C-9<EC-3-12>,2016-09-14-15-5
76.3,EC-3C-9<EC-3-12>,2016-09-14-16-0
95.3,EC-3C-9<EC-3-12>,2016-09-14-16-1
90.3,EC-3C-9<EC-3-12>,2016-09-14-16-2
80.0,EC-3C-9<EC-3-12>,2016-09-14-16-3
84.7,EC-3C-9<EC-3-12>,2016-09-14-16-4
94.7,EC-3C-9<EC-3-12>,2016-09-14-16-5
88.7,EC-3C-9<EC-3-12>,2016-09-14-17-0
94.0,EC-3C-9<EC-3-12>,2016-09-14-17-1
90.3,EC-3C-9<EC-3-12>,2016-09-14-17-2
85.3,EC-3C-9<EC-3-12>,2016-09-14-17-3
75.7,EC-3C-9<EC-3-12>,2016-09-14-17-4
83.7,EC-3C-9<EC-3-12>,2016-09-14-17-5
184.7,EC-3D-10<EC-1-23>,2016-09-14-15-0
180.7,EC-3D-10<EC-1-23>,2016-09-14-15-1
202.0,EC-3D-10<EC-1-23>,2016-09-14-15-2
233.7,EC-3D-10<EC-1-23>,2016-09-14-15-3
237.7,EC-3D-10<EC-1-23>,2016-09-14-15-4
169.3,EC-3D-10<EC-1-23>,2016-09-14-15-5
183.3,EC-3D-10<EC-1-23>,2016-09-14-16-0
222.0,EC-3D-10<EC-1-23>,2016-09-14-16-1
253.3,EC-3D-10<EC-1-23>,2016-09-14-16-2
225.0,EC-3D-10<EC-1-23>,2016-09-14-16-3
250.0,EC-3D-10<EC-1-23>,2016-09-14-16-4
228.0,EC-3D-10<EC-1-23>,2016-09-14-16-5
205.3,EC-3D-10<EC-1-23>,2016-09-14-17-0
208.3,EC-3D-10<EC-1-23>,2016-09-14-17-1
262.7,EC-3D-10<EC-1-23>,2016-09-14-17-2
227.0,EC-3D-10<EC-1-23>,2016-09-14-17-3
245.7,EC-3D-10<EC-1-23>,2016-09-14-17-4
177.3,EC-3D-10<EC-1-23>,2016-09-14-17-5
44.0,EC-3D<EC-3-14>,2016-09-14-15-0
46.0,EC-3D<EC-3-14>,2016-09-14-15-1
41.0,EC-3D<EC-3-14>,2016-09-14-15-2
46.7,EC-3D<EC-3-14>,2016-09-14-15-3
53.0,EC-3D<EC-3-14>,2016-09-14-15-4
47.7,EC-3D<EC-3-14>,2016-09-14-15-5
48.7,EC-3D<EC-3-14>,2016-09-14-16-0
49.7,EC-3D<EC-3-14>,2016-09-14-16-1
40.7,EC-3D<EC-3-14>,2016-09-14-16-2
42.7,EC-3D<EC-3-14>,2016-09-14-16-3
57.0,EC-3D<EC-3-14>,2016-09-14-16-4
56.0,EC-3D<EC-3-14>,2016-09-14-16-5
49.3,EC-3D<EC-3-14>,2016-09-14-17-0
48.3,EC-3D<EC-3-14>,2016-09-14-17-1
49.7,EC-3D<EC-3-14>,2016-09-14-17-2
46.0,EC-3D<EC-3-14>,2016-09-14-17-3
34.3,EC-3D<EC-3-14>,2016-09-14-17-4
43.3,EC-3D<EC-3-14>,2016-09-14-17-5
58.7,EC-3D<EC-3-15>,2016-09-14-15-0
57.7,EC-3D<EC-3-15>,2016-09-14-15-1
70.7,EC-3D<EC-3-15>,2016-09-14-15-2
67.0,EC-3D<EC-3-15>,2016-09-14-15-3
55.0,EC-3D<EC-3-15>,2016-09-14-15-4
73.7,EC-3D<EC-3-15>,2016-09-14-15-5
69.3,EC-3D<EC-3-15>,2016-09-14-16-0
49.7,EC-3D<EC-3-15>,2016-09-14-16-1
52.0,EC-3D<EC-3-15>,2016-09-14-16-2
52.3,EC-3D<EC-3-15>,2016-09-14-16-3
42.7,EC-3D<EC-3-15>,2016-09-14-16-4
50.7,EC-3D<EC-3-15>,2016-09-14-16-5
47.7,EC-3D<EC-3-15>,2016-09-14-17-0
64.7,EC-3D<EC-3-15>,2016-09-14-17-1
51.0,EC-3D<EC-3-15>,2016-09-14-17-2
48.3,EC-3D<EC-3-15>,2016-09-14-17-3
50.0,EC-3D<EC-3-15>,2016-09-14-17-4
49.7,EC-3D<EC-3-15>,2016-09-14-17-5
84.7,EC-3D<EC-3-16>,2016-09-14-15-0
95.7,EC-3D<EC-3-16>,2016-09-14-15-1
83.3,EC-3D<EC-3-16>,2016-09-14-15-2
67.3,EC-3D<EC-3-16>,2016-09-14-15-3
74.0,EC-3D<EC-3-16>,2016-09-14-15-4
76.3,EC-3D<EC-3-16>,2016-09-14-15-5
78.0,EC-3D<EC-3-16>,2016-09-14-16-0
86.0,EC-3D<EC-3-16>,2016-09-14-16-1
86.7,EC-3D<EC-3-16>,2016-09-14-16-2
76.7,EC-3D<EC-3-16>,2016-09-14-16-3
67.3,EC-3D<EC-3-16>,2016-09-14-16-4
71.7,EC-3D<EC-3-16>,2016-09-14-16-5
85.0,EC-3D<EC-3-16>,2016-09-14-17-0
67.7,EC-3D<EC-3-16>,2016-09-14-17-1
73.7,EC-3D<EC-3-16>,2016-09-14-17-2
73.7,EC-3D<EC-3-16>,2016-09-14-17-3
78.7,EC-3D<EC-3-16>,2016-09-14-17-4
72.3,EC-3D<EC-3-16>,2016-09-14-17-5
88.0,EC-3D<EC-3-17>,2016-09-14-15-0
82.7,EC-3D<EC-3-17>,2016-09-14-15-1
70.7,EC-3D<EC-3-17>,2016-09-14-15-2
74.7,EC-3D<EC-3-17>,2016-09-14-15-3
78.7,EC-3D<EC-3-17>,2016-09-14-15-4
67.3,EC-3D<EC-3-17>,2016-09-14-15-5
88.3,EC-3D<EC-3-17>,2016-09-14-16-0
77.0,EC-3D<EC-3-17>,2016-09-14-16-1
69.0,EC-3D<EC-3-17>,2016-09-14-16-2
61.0,EC-3D<EC-3-17>,2016-09-14-16-3
69.7,EC-3D<EC-3-17>,2016-09-14-16-4
66.0,EC-3D<EC-3-17>,2016-09-14-16-5
74.7,EC-3D<EC-3-17>,2016-09-14-17-0
85.7,EC-3D<EC-3-17>,2016-09-14-17-1
81.7,EC-3D<EC-3-17>,2016-09-14-17-2
83.7,EC-3D<EC-3-17>,2016-09-14-17-3
78.0,EC-3D<EC-3-17>,2016-09-14-17-4
74.0,EC-3D<EC-3-17>,2016-09-14-17-5
48.3,EC-3D<EC-3-18>,2016-09-14-15-0
58.7,EC-3D<EC-3-18>,2016-09-14-15-1
41.7,EC-3D<EC-3-18>,2016-09-14-15-2
45.0,EC-3D<EC-3-18>,2016-09-14-15-3
49.0,EC-3D<EC-3-18>,2016-09-14-15-4
49.7,EC-3D<EC-3-18>,2016-09-14-15-5
46.3,EC-3D<EC-3-18>,2016-09-14-16-0
43.3,EC-3D<EC-3-18>,2016-09-14-16-1
34.3,EC-3D<EC-3-18>,2016-09-14-16-2
44.0,EC-3D<EC-3-18>,2016-09-14-16-3
30.0,EC-3D<EC-3-18>,2016-09-14-16-4
39.7,EC-3D<EC-3-18>,2016-09-14-16-5
38.7,EC-3D<EC-3-18>,2016-09-14-17-0
37.3,EC-3D<EC-3-18>,2016-09-14-17-1
55.3,EC-3D<EC-3-18>,2016-09-14-17-2
56.7,EC-3D<EC-3-18>,2016-09-14-17-3
50.3,EC-3D<EC-3-18>,2016-09-14-17-4
42.0,EC-3D<EC-3-18>,2016-09-14-17-5
36.3,EC-3D<EC-3-19>,2016-09-14-15-0
28.0,EC-3D<EC-3-19>,2016-09-14-15-1
32.7,EC-3D<EC-3-19>,2016-09-14-15-2
34.3,EC-3D<EC-3-19>,2016-09-14-15-3
26.0,EC-3D<EC-3-19>,2016-09-14-15-4
28.3,EC-3D<EC-3-19>,2016-09-14-15-5
31.3,EC-3D<EC-3-19>,2016-09-14-16-0
33.0,EC-3D<EC-3-19>,2016-09-14-16-1
32.7,EC-3D<EC-3-19>,2016-09-14-16-2
33.0,EC-3D<EC-3-19>,2016-09-14-16-3
24.3,EC-3D<EC-3-19>,2016-09-14-16-4
27.7,EC-3D<EC-3-19>,2016-09-14-16-5
30.0,EC-3D<EC-3-19>,2016-09-14-17-0
31.3,EC-3D<EC-3-19>,2016-09-14-17-1
28.7,EC-3D<EC-3-19>,2016-09-14-17-2
25.0,EC-3D<EC-3-19>,2016-09-14-17-3
22.3,EC-3D<EC-3-19>,2016-09-14-17-4
26.0,EC-3D<EC-3-19>,2016-09-14-17-5
47.0,EC-3D<EC-3-20>,2016-09-14-15-0
46.3,EC-3D<EC-3-20>,2016-09-14-15-1
45.3,EC-3D<EC-3-20>,2016-09-14-15-2
33.0,EC-3D<EC-3-20>,2016-09-14-15-3
37.3,EC-3D<EC-3-20>,2016-09-14-15-4
42.3,EC-3D<EC-3-20>,2016-09-14-15-5
48.3,EC-3D<EC-3-20>,2016-09-14-16-0
45.7,EC-3D<EC-3-20>,2016-09-14-16-1
36.3,EC-3D<EC-3-20>,2016-09-14-16-2
35.0,EC-3D<EC-3-20>,2016-09-14-16-3
33.7,EC-3D<EC-3-20>,2016-09-14-16-4
32.3,EC-3D<EC-3-20>,2016-09-14-16-5
26.7,EC-3D<EC-3-20>,2016-09-14-17-0
36.3,EC-3D<EC-3-20>,2016-09-14-17-1
49.7,EC-3D<EC-3-20>,2016-09-14-17-2
36.0,EC-3D<EC-3-20>,2016-09-14-17-3
42.0,EC-3D<EC-3-20>,2016-09-14-17-4
35.3,EC-3D<EC-3-20>,2016-09-14-17-5
87.7,EC-3D<EC-3-21>,2016-09-14-15-0
86.3,EC-3D<EC-3-21>,2016-09-14-15-1
70.0,EC-3D<EC-3-21>,2016-09-14-15-2
74.7,EC-3D<EC-3-21>,2016-09-14-15-3
57.0,EC-3D<EC-3-21>,2016-09-14-15-4
65.7,EC-3D<EC-3-21>,2016-09-14-15-5
75.7,EC-3D<EC-3-21>,2016-09-14-16-0
75.3,EC-3D<EC-3-21>,2016-09-14-16-1
72.0,EC-3D<EC-3-21>,2016-09-14-16-2
64.0,EC-3D<EC-3-21>,2016-09-14-16-3
49.3,EC-3D<EC-3-21>,2016-09-14-16-4
49.3,EC-3D<EC-3-21>,2016-09-14-16-5
42.7,EC-3D<EC-3-21>,2016-09-14-17-0
41.0,EC-3D<EC-3-21>,2016-09-14-17-1
39.0,EC-3D<EC-3-21>,2016-09-14-17-2
43.3,EC-3D<EC-3-21>,2016-09-14-17-3
44.3,EC-3D<EC-3-21>,2016-09-14-17-4
45.3,EC-3D<EC-3-21>,2016-09-14-17-5
66.7,EC-3D<EC-3-22>,2016-09-14-15-0
71.3,EC-3D<EC-3-22>,2016-09-14-15-1
83.3,EC-3D<EC-3-22>,2016-09-14-15-2
68.3,EC-3D<EC-3-22>,2016-09-14-15-3
52.3,EC-3D<EC-3-22>,2016-09-14-15-4
52.3,EC-3D<EC-3-22>,2016-09-14-15-5
56.0,EC-3D<EC-3-22>,2016-09-14-16-0
50.0,EC-3D<EC-3-22>,2016-09-14-16-1
67.3,EC-3D<EC-3-22>,2016-09-14-16-2
51.3,EC-3D<EC-3-22>,2016-09-14-16-3
47.0,EC-3D<EC-3-22>,2016-09-14-16-4
37.0,EC-3D<EC-3-22>,2016-09-14-16-5
43.3,EC-3D<EC-3-22>,2016-09-14-17-0
50.7,EC-3D<EC-3-22>,2016-09-14-17-1
48.3,EC-3D<EC-3-22>,2016-09-14-17-2
56.3,EC-3D<EC-3-22>,2016-09-14-17-3
49.7,EC-3D<EC-3-22>,2016-09-14-17-4
40.7,EC-3D<EC-3-22>,2016-09-14-17-5
5.0,EC-3D<EC-3D-11>,2016-09-14-15-0
2.7,EC-3D<EC-3D-11>,2016-09-14-15-1
4.7,EC-3D<EC-3D-11>,2016-09-14-15-2
6.3,EC-3D<EC-3D-11>,2016-09-14-15-3
1.3,EC-3D<EC-3D-11>,2016-09-14-15-4
1.3,EC-3D<EC-3D-11>,2016-09-14-15-5
7.0,EC-3D<EC-3D-11>,2016-09-14-16-0
3.3,EC-3D<EC-3D-11>,2016-09-14-16-1
2.3,EC-3D<EC-3D-11>,2016-09-14-16-2
4.7,EC-3D<EC-3D-11>,2016-09-14-16-3
13.0,EC-3D<EC-3D-11>,2016-09-14-16-4
5.0,EC-3D<EC-3D-11>,2016-09-14-16-5
3.3,EC-3D<EC-3D-11>,2016-09-14-17-0
6.0,EC-3D<EC-3D-11>,2016-09-14-17-1
3.0,EC-3D<EC-3D-11>,2016-09-14-17-2
5.7,EC-3D<EC-3D-11>,2016-09-14-17-3
2.7,EC-3D<EC-3D-11>,2016-09-14-17-4
3.7,EC-3D<EC-3D-11>,2016-09-14-17-5
12.0,EC-3D<EC-3D-12>,2016-09-14-15-0
26.3,EC-3D<EC-3D-12>,2016-09-14-15-1
18.0,EC-3D<EC-3D-12>,2016-09-14-15-2
22.0,EC-3D<EC-3D-12>,2016-09-14-15-3
19.0,EC-3D<EC-3D-12>,2016-09-14-15-4
7.7,EC-3D<EC-3D-12>,2016-09-14-15-5
11.3,EC-3D<EC-3D-12>,2016-09-14-16-0
12.7,EC-3D<EC-3D-12>,2016-09-14-16-1
12.7,EC-3D<EC-3D-12>,2016-09-14-16-2
16.0,EC-3D<EC-3D-12>,2016-09-14-16-3
9.0,EC-3D<EC-3D-12>,2016-09-14-16-4
14.0,EC-3D<EC-3D-12>,2016-09-14-16-5
7.0,EC-3D<EC-3D-12>,2016-09-14-17-0
16.7,EC-3D<EC-3D-12>,2016-09-14-17-1
21.0,EC-3D<EC-3D-12>,2016-09-14-17-2
18.7,EC-3D<EC-3D-12>,2016-09-14-17-3
17.7,EC-3D<EC-3D-12>,2016-09-14-17-4
8.7,EC-3D<EC-3D-12>,2016-09-14-17-5
8.3,EC-3D<EC-3D-13>,2016-09-14-15-0
10.0,EC-3D<EC-3D-13>,2016-09-14-15-1
12.0,EC-3D<EC-3D-13>,2016-09-14-15-2
16.0,EC-3D<EC-3D-13>,2016-09-14-15-3
18.7,EC-3D<EC-3D-13>,2016-09-14-15-4
13.0,EC-3D<EC-3D-13>,2016-09-14-15-5
13.0,EC-3D<EC-3D-13>,2016-09-14-16-0
11.7,EC-3D<EC-3D-13>,2016-09-14-16-1
5.7,EC-3D<EC-3D-13>,2016-09-14-16-2
8.3,EC-3D<EC-3D-13>,2016-09-14-16-3
7.7,EC-3D<EC-3D-13>,2016-09-14-16-4
7.3,EC-3D<EC-3D-13>,2016-09-14-16-5
10.7,EC-3D<EC-3D-13>,2016-09-14-17-0
18.7,EC-3D<EC-3D-13>,2016-09-14-17-1
21.0,EC-3D<EC-3D-13>,2016-09-14-17-2
16.3,EC-3D<EC-3D-13>,2016-09-14-17-3
22.3,EC-3D<EC-3D-13>,2016-09-14-17-4
26.0,EC-3D<EC-3D-13>,2016-09-14-17-5
68.7,EC-3E-6<EC-1-24>,2016-09-14-15-0
66.3,EC-3E-6<EC-1-24>,2016-09-14-15-1
59.0,EC-3E-6<EC-1-24>,2016-09-14-15-2
52.7,EC-3E-6<EC-1-24>,2016-09-14-15-3
52.7,EC-3E-6<EC-1-24>,2016-09-14-15-4
