passengerCount,WIFIAPTag,slice10min
40.6,EC-2A-3<EC-2-03>,2016-09-25-17-3
42.0,EC-2A-3<EC-2-03>,2016-09-25-17-4
44.0,EC-2A-3<EC-2-03>,2016-09-25-17-5
25.6,EC-2A-4<EC-2-04>,2016-09-25-15-0
26.0,EC-2A-4<EC-2-04>,2016-09-25-15-1
25.8,EC-2A-4<EC-2-04>,2016-09-25-15-2
25.1,EC-2A-4<EC-2-04>,2016-09-25-15-3
26.5,EC-2A-4<EC-2-04>,2016-09-25-15-4
28.3,EC-2A-4<EC-2-04>,2016-09-25-15-5
29.8,EC-2A-4<EC-2-04>,2016-09-25-16-0
28.7,EC-2A-4<EC-2-04>,2016-09-25-16-1
27.9,EC-2A-4<EC-2-04>,2016-09-25-16-2
28.6,EC-2A-4<EC-2-04>,2016-09-25-16-3
29.7,EC-2A-4<EC-2-04>,2016-09-25-16-4
30.2,EC-2A-4<EC-2-04>,2016-09-25-16-5
30.3,EC-2A-4<EC-2-04>,2016-09-25-17-0
32.6,EC-2A-4<EC-2-04>,2016-09-25-17-1
33.3,EC-2A-4<EC-2-04>,2016-09-25-17-2
34.4,EC-2A-4<EC-2-04>,2016-09-25-17-3
34.9,EC-2A-4<EC-2-04>,2016-09-25-17-4
34.6,EC-2A-4<EC-2-04>,2016-09-25-17-5
18.3,EC-2A-5<EC-2-05>,2016-09-25-15-0
18.9,EC-2A-5<EC-2-05>,2016-09-25-15-1
19.3,EC-2A-5<EC-2-05>,2016-09-25-15-2
19.1,EC-2A-5<EC-2-05>,2016-09-25-15-3
18.9,EC-2A-5<EC-2-05>,2016-09-25-15-4
20.9,EC-2A-5<EC-2-05>,2016-09-25-15-5
23.6,EC-2A-5<EC-2-05>,2016-09-25-16-0
24.2,EC-2A-5<EC-2-05>,2016-09-25-16-1
24.7,EC-2A-5<EC-2-05>,2016-09-25-16-2
25.1,EC-2A-5<EC-2-05>,2016-09-25-16-3
25.7,EC-2A-5<EC-2-05>,2016-09-25-16-4
25.4,EC-2A-5<EC-2-05>,2016-09-25-16-5
23.8,EC-2A-5<EC-2-05>,2016-09-25-17-0
24.8,EC-2A-5<EC-2-05>,2016-09-25-17-1
25.6,EC-2A-5<EC-2-05>,2016-09-25-17-2
25.6,EC-2A-5<EC-2-05>,2016-09-25-17-3
26.4,EC-2A-5<EC-2-05>,2016-09-25-17-4
26.5,EC-2A-5<EC-2-05>,2016-09-25-17-5
35.4,EC-2A-6<EC-2-06>,2016-09-25-15-0
36.6,EC-2A-6<EC-2-06>,2016-09-25-15-1
37.6,EC-2A-6<EC-2-06>,2016-09-25-15-2
36.5,EC-2A-6<EC-2-06>,2016-09-25-15-3
36.0,EC-2A-6<EC-2-06>,2016-09-25-15-4
38.5,EC-2A-6<EC-2-06>,2016-09-25-15-5
42.4,EC-2A-6<EC-2-06>,2016-09-25-16-0
43.2,EC-2A-6<EC-2-06>,2016-09-25-16-1
44.1,EC-2A-6<EC-2-06>,2016-09-25-16-2
44.1,EC-2A-6<EC-2-06>,2016-09-25-16-3
45.6,EC-2A-6<EC-2-06>,2016-09-25-16-4
45.3,EC-2A-6<EC-2-06>,2016-09-25-16-5
42.9,EC-2A-6<EC-2-06>,2016-09-25-17-0
43.8,EC-2A-6<EC-2-06>,2016-09-25-17-1
45.7,EC-2A-6<EC-2-06>,2016-09-25-17-2
45.1,EC-2A-6<EC-2-06>,2016-09-25-17-3
46.3,EC-2A-6<EC-2-06>,2016-09-25-17-4
46.3,EC-2A-6<EC-2-06>,2016-09-25-17-5
3.9,EC-2C-10<EC-1-18>,2016-09-25-15-0
3.9,EC-2C-10<EC-1-18>,2016-09-25-15-1
4.1,EC-2C-10<EC-1-18>,2016-09-25-15-2
4.1,EC-2C-10<EC-1-18>,2016-09-25-15-3
4.4,EC-2C-10<EC-1-18>,2016-09-25-15-4
4.4,EC-2C-10<EC-1-18>,2016-09-25-15-5
4.3,EC-2C-10<EC-1-18>,2016-09-25-16-0
4.3,EC-2C-10<EC-1-18>,2016-09-25-16-1
4.1,EC-2C-10<EC-1-18>,2016-09-25-16-2
3.9,EC-2C-10<EC-1-18>,2016-09-25-16-3
3.9,EC-2C-10<EC-1-18>,2016-09-25-16-4
4.0,EC-2C-10<EC-1-18>,2016-09-25-16-5
3.5,EC-2C-10<EC-1-18>,2016-09-25-17-0
3.5,EC-2C-10<EC-1-18>,2016-09-25-17-1
3.8,EC-2C-10<EC-1-18>,2016-09-25-17-2
3.9,EC-2C-10<EC-1-18>,2016-09-25-17-3
3.9,EC-2C-10<EC-1-18>,2016-09-25-17-4
3.8,EC-2C-10<EC-1-18>,2016-09-25-17-5
9.5,EC-2C-11<EC-1-20>,2016-09-25-15-0
9.7,EC-2C-11<EC-1-20>,2016-09-25-15-1
9.8,EC-2C-11<EC-1-20>,2016-09-25-15-2
9.7,EC-2C-11<EC-1-20>,2016-09-25-15-3
10.6,EC-2C-11<EC-1-20>,2016-09-25-15-4
10.9,EC-2C-11<EC-1-20>,2016-09-25-15-5
10.7,EC-2C-11<EC-1-20>,2016-09-25-16-0
10.5,EC-2C-11<EC-1-20>,2016-09-25-16-1
10.4,EC-2C-11<EC-1-20>,2016-09-25-16-2
10.5,EC-2C-11<EC-1-20>,2016-09-25-16-3
10.8,EC-2C-11<EC-1-20>,2016-09-25-16-4
10.9,EC-2C-11<EC-1-20>,2016-09-25-16-5
11.3,EC-2C-11<EC-1-20>,2016-09-25-17-0
11.5,EC-2C-11<EC-1-20>,2016-09-25-17-1
11.5,EC-2C-11<EC-1-20>,2016-09-25-17-2
11.0,EC-2C-11<EC-1-20>,2016-09-25-17-3
11.3,EC-2C-11<EC-1-20>,2016-09-25-17-4
11.6,EC-2C-11<EC-1-20>,2016-09-25-17-5
19.6,EC-2C-12<EC-1-22>,2016-09-25-15-0
19.9,EC-2C-12<EC-1-22>,2016-09-25-15-1
21.4,EC-2C-12<EC-1-22>,2016-09-25-15-2
22.0,EC-2C-12<EC-1-22>,2016-09-25-15-3
22.1,EC-2C-12<EC-1-22>,2016-09-25-15-4
21.7,EC-2C-12<EC-1-22>,2016-09-25-15-5
20.7,EC-2C-12<EC-1-22>,2016-09-25-16-0
21.0,EC-2C-12<EC-1-22>,2016-09-25-16-1
21.4,EC-2C-12<EC-1-22>,2016-09-25-16-2
21.3,EC-2C-12<EC-1-22>,2016-09-25-16-3
21.9,EC-2C-12<EC-1-22>,2016-09-25-16-4
22.1,EC-2C-12<EC-1-22>,2016-09-25-16-5
21.7,EC-2C-12<EC-1-22>,2016-09-25-17-0
21.8,EC-2C-12<EC-1-22>,2016-09-25-17-1
22.6,EC-2C-12<EC-1-22>,2016-09-25-17-2
22.0,EC-2C-12<EC-1-22>,2016-09-25-17-3
22.6,EC-2C-12<EC-1-22>,2016-09-25-17-4
22.9,EC-2C-12<EC-1-22>,2016-09-25-17-5
8.5,EC-2C-1<EC-2-17>,2016-09-25-15-0
9.0,EC-2C-1<EC-2-17>,2016-09-25-15-1
8.3,EC-2C-1<EC-2-17>,2016-09-25-15-2
8.5,EC-2C-1<EC-2-17>,2016-09-25-15-3
8.3,EC-2C-1<EC-2-17>,2016-09-25-15-4
8.0,EC-2C-1<EC-2-17>,2016-09-25-15-5
8.1,EC-2C-1<EC-2-17>,2016-09-25-16-0
8.0,EC-2C-1<EC-2-17>,2016-09-25-16-1
7.6,EC-2C-1<EC-2-17>,2016-09-25-16-2
7.7,EC-2C-1<EC-2-17>,2016-09-25-16-3
7.3,EC-2C-1<EC-2-17>,2016-09-25-16-4
7.0,EC-2C-1<EC-2-17>,2016-09-25-16-5
6.8,EC-2C-1<EC-2-17>,2016-09-25-17-0
7.1,EC-2C-1<EC-2-17>,2016-09-25-17-1
6.6,EC-2C-1<EC-2-17>,2016-09-25-17-2
6.7,EC-2C-1<EC-2-17>,2016-09-25-17-3
7.1,EC-2C-1<EC-2-17>,2016-09-25-17-4
7.0,EC-2C-1<EC-2-17>,2016-09-25-17-5
5.1,EC-2C-2<EC-2-16>,2016-09-25-15-0
4.9,EC-2C-2<EC-2-16>,2016-09-25-15-1
4.9,EC-2C-2<EC-2-16>,2016-09-25-15-2
5.2,EC-2C-2<EC-2-16>,2016-09-25-15-3
5.1,EC-2C-2<EC-2-16>,2016-09-25-15-4
4.9,EC-2C-2<EC-2-16>,2016-09-25-15-5
4.7,EC-2C-2<EC-2-16>,2016-09-25-16-0
3.6,EC-2C-2<EC-2-16>,2016-09-25-16-1
3.2,EC-2C-2<EC-2-16>,2016-09-25-16-2
3.0,EC-2C-2<EC-2-16>,2016-09-25-16-3
2.9,EC-2C-2<EC-2-16>,2016-09-25-16-4
3.1,EC-2C-2<EC-2-16>,2016-09-25-16-5
3.3,EC-2C-2<EC-2-16>,2016-09-25-17-0
3.5,EC-2C-2<EC-2-16>,2016-09-25-17-1
4.2,EC-2C-2<EC-2-16>,2016-09-25-17-2
5.0,EC-2C-2<EC-2-16>,2016-09-25-17-3
5.9,EC-2C-2<EC-2-16>,2016-09-25-17-4
6.8,EC-2C-2<EC-2-16>,2016-09-25-17-5
1.3,EC-2C-3<EC-2-15>,2016-09-25-15-0
1.2,EC-2C-3<EC-2-15>,2016-09-25-15-1
1.2,EC-2C-3<EC-2-15>,2016-09-25-15-2
1.1,EC-2C-3<EC-2-15>,2016-09-25-15-3
1.3,EC-2C-3<EC-2-15>,2016-09-25-15-4
1.3,EC-2C-3<EC-2-15>,2016-09-25-15-5
1.1,EC-2C-3<EC-2-15>,2016-09-25-16-0
1.0,EC-2C-3<EC-2-15>,2016-09-25-16-1
1.0,EC-2C-3<EC-2-15>,2016-09-25-16-2
1.1,EC-2C-3<EC-2-15>,2016-09-25-16-3
1.1,EC-2C-3<EC-2-15>,2016-09-25-16-4
1.1,EC-2C-3<EC-2-15>,2016-09-25-16-5
1.3,EC-2C-3<EC-2-15>,2016-09-25-17-0
1.4,EC-2C-3<EC-2-15>,2016-09-25-17-1
1.5,EC-2C-3<EC-2-15>,2016-09-25-17-2
1.6,EC-2C-3<EC-2-15>,2016-09-25-17-3
1.5,EC-2C-3<EC-2-15>,2016-09-25-17-4
1.5,EC-2C-3<EC-2-15>,2016-09-25-17-5
7.1,EC-2C-4<EC-2-14>,2016-09-25-15-0
6.8,EC-2C-4<EC-2-14>,2016-09-25-15-1
6.8,EC-2C-4<EC-2-14>,2016-09-25-15-2
6.2,EC-2C-4<EC-2-14>,2016-09-25-15-3
8.6,EC-2C-4<EC-2-14>,2016-09-25-15-4
9.9,EC-2C-4<EC-2-14>,2016-09-25-15-5
8.1,EC-2C-4<EC-2-14>,2016-09-25-16-0
6.6,EC-2C-4<EC-2-14>,2016-09-25-16-1
6.5,EC-2C-4<EC-2-14>,2016-09-25-16-2
6.3,EC-2C-4<EC-2-14>,2016-09-25-16-3
6.1,EC-2C-4<EC-2-14>,2016-09-25-16-4
6.0,EC-2C-4<EC-2-14>,2016-09-25-16-5
7.3,EC-2C-4<EC-2-14>,2016-09-25-17-0
6.9,EC-2C-4<EC-2-14>,2016-09-25-17-1
6.6,EC-2C-4<EC-2-14>,2016-09-25-17-2
7.4,EC-2C-4<EC-2-14>,2016-09-25-17-3
7.8,EC-2C-4<EC-2-14>,2016-09-25-17-4
7.0,EC-2C-4<EC-2-14>,2016-09-25-17-5
9.0,EC-2C-5<EC-2-18>,2016-09-25-15-0
9.6,EC-2C-5<EC-2-18>,2016-09-25-15-1
9.2,EC-2C-5<EC-2-18>,2016-09-25-15-2
9.4,EC-2C-5<EC-2-18>,2016-09-25-15-3
9.2,EC-2C-5<EC-2-18>,2016-09-25-15-4
9.2,EC-2C-5<EC-2-18>,2016-09-25-15-5
9.0,EC-2C-5<EC-2-18>,2016-09-25-16-0
9.5,EC-2C-5<EC-2-18>,2016-09-25-16-1
9.0,EC-2C-5<EC-2-18>,2016-09-25-16-2
8.7,EC-2C-5<EC-2-18>,2016-09-25-16-3
8.6,EC-2C-5<EC-2-18>,2016-09-25-16-4
8.9,EC-2C-5<EC-2-18>,2016-09-25-16-5
9.5,EC-2C-5<EC-2-18>,2016-09-25-17-0
10.2,EC-2C-5<EC-2-18>,2016-09-25-17-1
9.9,EC-2C-5<EC-2-18>,2016-09-25-17-2
10.5,EC-2C-5<EC-2-18>,2016-09-25-17-3
11.1,EC-2C-5<EC-2-18>,2016-09-25-17-4
10.6,EC-2C-5<EC-2-18>,2016-09-25-17-5
6.3,EC-2C-7<EC-2-20>,2016-09-25-15-0
6.6,EC-2C-7<EC-2-20>,2016-09-25-15-1
6.4,EC-2C-7<EC-2-20>,2016-09-25-15-2
6.4,EC-2C-7<EC-2-20>,2016-09-25-15-3
6.6,EC-2C-7<EC-2-20>,2016-09-25-15-4
6.6,EC-2C-7<EC-2-20>,2016-09-25-15-5
6.3,EC-2C-7<EC-2-20>,2016-09-25-16-0
6.0,EC-2C-7<EC-2-20>,2016-09-25-16-1
5.6,EC-2C-7<EC-2-20>,2016-09-25-16-2
5.3,EC-2C-7<EC-2-20>,2016-09-25-16-3
5.5,EC-2C-7<EC-2-20>,2016-09-25-16-4
5.5,EC-2C-7<EC-2-20>,2016-09-25-16-5
5.5,EC-2C-7<EC-2-20>,2016-09-25-17-0
5.5,EC-2C-7<EC-2-20>,2016-09-25-17-1
6.0,EC-2C-7<EC-2-20>,2016-09-25-17-2
5.9,EC-2C-7<EC-2-20>,2016-09-25-17-3
6.2,EC-2C-7<EC-2-20>,2016-09-25-17-4
6.0,EC-2C-7<EC-2-20>,2016-09-25-17-5
2.8,EC-2C-8<EC-1-21>,2016-09-25-15-0
2.8,EC-2C-8<EC-1-21>,2016-09-25-15-1
2.6,EC-2C-8<EC-1-21>,2016-09-25-15-2
2.8,EC-2C-8<EC-1-21>,2016-09-25-15-3
2.7,EC-2C-8<EC-1-21>,2016-09-25-15-4
2.3,EC-2C-8<EC-1-21>,2016-09-25-15-5
2.4,EC-2C-8<EC-1-21>,2016-09-25-16-0
2.3,EC-2C-8<EC-1-21>,2016-09-25-16-1
2.6,EC-2C-8<EC-1-21>,2016-09-25-16-2
2.8,EC-2C-8<EC-1-21>,2016-09-25-16-3
2.8,EC-2C-8<EC-1-21>,2016-09-25-16-4
2.7,EC-2C-8<EC-1-21>,2016-09-25-16-5
2.7,EC-2C-8<EC-1-21>,2016-09-25-17-0
2.7,EC-2C-8<EC-1-21>,2016-09-25-17-1
2.9,EC-2C-8<EC-1-21>,2016-09-25-17-2
3.0,EC-2C-8<EC-1-21>,2016-09-25-17-3
2.7,EC-2C-8<EC-1-21>,2016-09-25-17-4
3.0,EC-2C-8<EC-1-21>,2016-09-25-17-5
17.4,EC-2C-9<EC-1-19>,2016-09-25-15-0
18.4,EC-2C-9<EC-1-19>,2016-09-25-15-1
18.2,EC-2C-9<EC-1-19>,2016-09-25-15-2
19.1,EC-2C-9<EC-1-19>,2016-09-25-15-3
19.5,EC-2C-9<EC-1-19>,2016-09-25-15-4
17.7,EC-2C-9<EC-1-19>,2016-09-25-15-5
17.8,EC-2C-9<EC-1-19>,2016-09-25-16-0
18.8,EC-2C-9<EC-1-19>,2016-09-25-16-1
18.6,EC-2C-9<EC-1-19>,2016-09-25-16-2
18.3,EC-2C-9<EC-1-19>,2016-09-25-16-3
19.0,EC-2C-9<EC-1-19>,2016-09-25-16-4
18.5,EC-2C-9<EC-1-19>,2016-09-25-16-5
18.5,EC-2C-9<EC-1-19>,2016-09-25-17-0
19.9,EC-2C-9<EC-1-19>,2016-09-25-17-1
19.2,EC-2C-9<EC-1-19>,2016-09-25-17-2
18.5,EC-2C-9<EC-1-19>,2016-09-25-17-3
18.1,EC-2C-9<EC-1-19>,2016-09-25-17-4
17.1,EC-2C-9<EC-1-19>,2016-09-25-17-5
3.0,EC-2D-1<EC-2-21>,2016-09-25-15-0
3.1,EC-2D-1<EC-2-21>,2016-09-25-15-1
3.0,EC-2D-1<EC-2-21>,2016-09-25-15-2
3.0,EC-2D-1<EC-2-21>,2016-09-25-15-3
3.3,EC-2D-1<EC-2-21>,2016-09-25-15-4
3.4,EC-2D-1<EC-2-21>,2016-09-25-15-5
2.9,EC-2D-1<EC-2-21>,2016-09-25-16-0
2.8,EC-2D-1<EC-2-21>,2016-09-25-16-1
3.1,EC-2D-1<EC-2-21>,2016-09-25-16-2
3.1,EC-2D-1<EC-2-21>,2016-09-25-16-3
2.9,EC-2D-1<EC-2-21>,2016-09-25-16-4
2.9,EC-2D-1<EC-2-21>,2016-09-25-16-5
2.6,EC-2D-1<EC-2-21>,2016-09-25-17-0
2.4,EC-2D-1<EC-2-21>,2016-09-25-17-1
2.3,EC-2D-1<EC-2-21>,2016-09-25-17-2
2.5,EC-2D-1<EC-2-21>,2016-09-25-17-3
2.5,EC-2D-1<EC-2-21>,2016-09-25-17-4
2.8,EC-2D-1<EC-2-21>,2016-09-25-17-5
0.7,EC-2D-2<EC-2-22>,2016-09-25-15-0
0.7,EC-2D-2<EC-2-22>,2016-09-25-15-1
0.8,EC-2D-2<EC-2-22>,2016-09-25-15-2
1.1,EC-2D-2<EC-2-22>,2016-09-25-15-3
1.2,EC-2D-2<EC-2-22>,2016-09-25-15-4
1.0,EC-2D-2<EC-2-22>,2016-09-25-15-5
0.9,EC-2D-2<EC-2-22>,2016-09-25-16-0
1.0,EC-2D-2<EC-2-22>,2016-09-25-16-1
1.0,EC-2D-2<EC-2-22>,2016-09-25-16-2
0.9,EC-2D-2<EC-2-22>,2016-09-25-16-3
0.8,EC-2D-2<EC-2-22>,2016-09-25-16-4
0.8,EC-2D-2<EC-2-22>,2016-09-25-16-5
0.8,EC-2D-2<EC-2-22>,2016-09-25-17-0
0.8,EC-2D-2<EC-2-22>,2016-09-25-17-1
0.7,EC-2D-2<EC-2-22>,2016-09-25-17-2
0.7,EC-2D-2<EC-2-22>,2016-09-25-17-3
0.8,EC-2D-2<EC-2-22>,2016-09-25-17-4
0.9,EC-2D-2<EC-2-22>,2016-09-25-17-5
2.7,EC-2D-3<EC-2-23>,2016-09-25-15-0
2.6,EC-2D-3<EC-2-23>,2016-09-25-15-1
2.5,EC-2D-3<EC-2-23>,2016-09-25-15-2
2.8,EC-2D-3<EC-2-23>,2016-09-25-15-3
3.4,EC-2D-3<EC-2-23>,2016-09-25-15-4
3.9,EC-2D-3<EC-2-23>,2016-09-25-15-5
3.6,EC-2D-3<EC-2-23>,2016-09-25-16-0
3.5,EC-2D-3<EC-2-23>,2016-09-25-16-1
2.9,EC-2D-3<EC-2-23>,2016-09-25-16-2
3.2,EC-2D-3<EC-2-23>,2016-09-25-16-3
3.0,EC-2D-3<EC-2-23>,2016-09-25-16-4
2.8,EC-2D-3<EC-2-23>,2016-09-25-16-5
3.1,EC-2D-3<EC-2-23>,2016-09-25-17-0
3.2,EC-2D-3<EC-2-23>,2016-09-25-17-1
2.9,EC-2D-3<EC-2-23>,2016-09-25-17-2
3.2,EC-2D-3<EC-2-23>,2016-09-25-17-3
3.3,EC-2D-3<EC-2-23>,2016-09-25-17-4
3.6,EC-2D-3<EC-2-23>,2016-09-25-17-5
2.2,EC-2D-4<EC-2-24>,2016-09-25-15-0
2.0,EC-2D-4<EC-2-24>,2016-09-25-15-1
2.1,EC-2D-4<EC-2-24>,2016-09-25-15-2
1.9,EC-2D-4<EC-2-24>,2016-09-25-15-3
2.2,EC-2D-4<EC-2-24>,2016-09-25-15-4
2.2,EC-2D-4<EC-2-24>,2016-09-25-15-5
2.5,EC-2D-4<EC-2-24>,2016-09-25-16-0
2.3,EC-2D-4<EC-2-24>,2016-09-25-16-1
2.3,EC-2D-4<EC-2-24>,2016-09-25-16-2
2.1,EC-2D-4<EC-2-24>,2016-09-25-16-3
1.9,EC-2D-4<EC-2-24>,2016-09-25-16-4
1.9,EC-2D-4<EC-2-24>,2016-09-25-16-5
2.1,EC-2D-4<EC-2-24>,2016-09-25-17-0
1.9,EC-2D-4<EC-2-24>,2016-09-25-17-1
1.9,EC-2D-4<EC-2-24>,2016-09-25-17-2
1.7,EC-2D-4<EC-2-24>,2016-09-25-17-3
1.9,EC-2D-4<EC-2-24>,2016-09-25-17-4
2.0,EC-2D-4<EC-2-24>,2016-09-25-17-5
14.0,EC-2E-1<EC-2-32>,2016-09-25-15-0
14.8,EC-2E-1<EC-2-32>,2016-09-25-15-1
14.9,EC-2E-1<EC-2-32>,2016-09-25-15-2
14.7,EC-2E-1<EC-2-32>,2016-09-25-15-3
15.3,EC-2E-1<EC-2-32>,2016-09-25-15-4
14.7,EC-2E-1<EC-2-32>,2016-09-25-15-5
14.1,EC-2E-1<EC-2-32>,2016-09-25-16-0
14.9,EC-2E-1<EC-2-32>,2016-09-25-16-1
14.7,EC-2E-1<EC-2-32>,2016-09-25-16-2
14.5,EC-2E-1<EC-2-32>,2016-09-25-16-3
13.3,EC-2E-1<EC-2-32>,2016-09-25-16-4
11.9,EC-2E-1<EC-2-32>,2016-09-25-16-5
11.3,EC-2E-1<EC-2-32>,2016-09-25-17-0
11.0,EC-2E-1<EC-2-32>,2016-09-25-17-1
10.4,EC-2E-1<EC-2-32>,2016-09-25-17-2
10.2,EC-2E-1<EC-2-32>,2016-09-25-17-3
10.3,EC-2E-1<EC-2-32>,2016-09-25-17-4
9.6,EC-2E-1<EC-2-32>,2016-09-25-17-5
1.2,EC-2E-2<EC-2-31>,2016-09-25-15-0
1.0,EC-2E-2<EC-2-31>,2016-09-25-15-1
1.1,EC-2E-2<EC-2-31>,2016-09-25-15-2
1.2,EC-2E-2<EC-2-31>,2016-09-25-15-3
1.3,EC-2E-2<EC-2-31>,2016-09-25-15-4
1.3,EC-2E-2<EC-2-31>,2016-09-25-15-5
1.2,EC-2E-2<EC-2-31>,2016-09-25-16-0
1.1,EC-2E-2<EC-2-31>,2016-09-25-16-1
1.2,EC-2E-2<EC-2-31>,2016-09-25-16-2
1.1,EC-2E-2<EC-2-31>,2016-09-25-16-3
0.9,EC-2E-2<EC-2-31>,2016-09-25-16-4
1.0,EC-2E-2<EC-2-31>,2016-09-25-16-5
1.2,EC-2E-2<EC-2-31>,2016-09-25-17-0
1.2,EC-2E-2<EC-2-31>,2016-09-25-17-1
1.1,EC-2E-2<EC-2-31>,2016-09-25-17-2
1.2,EC-2E-2<EC-2-31>,2016-09-25-17-3
1.1,EC-2E-2<EC-2-31>,2016-09-25-17-4
1.2,EC-2E-2<EC-2-31>,2016-09-25-17-5
0.6,EC-2E-3<EC-2-28>,2016-09-25-15-0
0.7,EC-2E-3<EC-2-28>,2016-09-25-15-1
0.7,EC-2E-3<EC-2-28>,2016-09-25-15-2
0.7,EC-2E-3<EC-2-28>,2016-09-25-15-3
0.6,EC-2E-3<EC-2-28>,2016-09-25-15-4
0.5,EC-2E-3<EC-2-28>,2016-09-25-15-5
0.5,EC-2E-3<EC-2-28>,2016-09-25-16-0
0.5,EC-2E-3<EC-2-28>,2016-09-25-16-1
0.5,EC-2E-3<EC-2-28>,2016-09-25-16-2
0.5,EC-2E-3<EC-2-28>,2016-09-25-16-3
0.6,EC-2E-3<EC-2-28>,2016-09-25-16-4
0.5,EC-2E-3<EC-2-28>,2016-09-25-16-5
0.5,EC-2E-3<EC-2-28>,2016-09-25-17-0
0.4,EC-2E-3<EC-2-28>,2016-09-25-17-1
0.4,EC-2E-3<EC-2-28>,2016-09-25-17-2
0.3,EC-2E-3<EC-2-28>,2016-09-25-17-3
0.3,EC-2E-3<EC-2-28>,2016-09-25-17-4
0.4,EC-2E-3<EC-2-28>,2016-09-25-17-5
3.2,EC-2E-4<EC-2-30>,2016-09-25-15-0
3.1,EC-2E-4<EC-2-30>,2016-09-25-15-1
3.4,EC-2E-4<EC-2-30>,2016-09-25-15-2
3.3,EC-2E-4<EC-2-30>,2016-09-25-15-3
3.2,EC-2E-4<EC-2-30>,2016-09-25-15-4
3.1,EC-2E-4<EC-2-30>,2016-09-25-15-5
3.2,EC-2E-4<EC-2-30>,2016-09-25-16-0
3.4,EC-2E-4<EC-2-30>,2016-09-25-16-1
3.5,EC-2E-4<EC-2-30>,2016-09-25-16-2
3.0,EC-2E-4<EC-2-30>,2016-09-25-16-3
2.7,EC-2E-4<EC-2-30>,2016-09-25-16-4
2.5,EC-2E-4<EC-2-30>,2016-09-25-16-5
2.7,EC-2E-4<EC-2-30>,2016-09-25-17-0
2.5,EC-2E-4<EC-2-30>,2016-09-25-17-1
2.4,EC-2E-4<EC-2-30>,2016-09-25-17-2
2.4,EC-2E-4<EC-2-30>,2016-09-25-17-3
2.7,EC-2E-4<EC-2-30>,2016-09-25-17-4
2.6,EC-2E-4<EC-2-30>,2016-09-25-17-5
2.0,EC-2E-5<EC-2-29>,2016-09-25-15-0
1.8,EC-2E-5<EC-2-29>,2016-09-25-15-1
1.8,EC-2E-5<EC-2-29>,2016-09-25-15-2
1.9,EC-2E-5<EC-2-29>,2016-09-25-15-3
2.1,EC-2E-5<EC-2-29>,2016-09-25-15-4
1.9,EC-2E-5<EC-2-29>,2016-09-25-15-5
2.1,EC-2E-5<EC-2-29>,2016-09-25-16-0
2.3,EC-2E-5<EC-2-29>,2016-09-25-16-1
2.2,EC-2E-5<EC-2-29>,2016-09-25-16-2
2.1,EC-2E-5<EC-2-29>,2016-09-25-16-3
1.9,EC-2E-5<EC-2-29>,2016-09-25-16-4
1.8,EC-2E-5<EC-2-29>,2016-09-25-16-5
1.8,EC-2E-5<EC-2-29>,2016-09-25-17-0
1.6,EC-2E-5<EC-2-29>,2016-09-25-17-1
1.6,EC-2E-5<EC-2-29>,2016-09-25-17-2
1.6,EC-2E-5<EC-2-29>,2016-09-25-17-3
1.7,EC-2E-5<EC-2-29>,2016-09-25-17-4
1.8,EC-2E-5<EC-2-29>,2016-09-25-17-5
3.0,EC-2E-6<EC-2-33>,2016-09-25-15-0
2.7,EC-2E-6<EC-2-33>,2016-09-25-15-1
2.7,EC-2E-6<EC-2-33>,2016-09-25-15-2
2.7,EC-2E-6<EC-2-33>,2016-09-25-15-3
2.6,EC-2E-6<EC-2-33>,2016-09-25-15-4
2.5,EC-2E-6<EC-2-33>,2016-09-25-15-5
2.5,EC-2E-6<EC-2-33>,2016-09-25-16-0
2.6,EC-2E-6<EC-2-33>,2016-09-25-16-1
2.9,EC-2E-6<EC-2-33>,2016-09-25-16-2
2.8,EC-2E-6<EC-2-33>,2016-09-25-16-3
2.5,EC-2E-6<EC-2-33>,2016-09-25-16-4
2.5,EC-2E-6<EC-2-33>,2016-09-25-16-5
2.7,EC-2E-6<EC-2-33>,2016-09-25-17-0
2.5,EC-2E-6<EC-2-33>,2016-09-25-17-1
2.4,EC-2E-6<EC-2-33>,2016-09-25-17-2
2.3,EC-2E-6<EC-2-33>,2016-09-25-17-3
2.0,EC-2E-6<EC-2-33>,2016-09-25-17-4
2.2,EC-2E-6<EC-2-33>,2016-09-25-17-5
8.3,EC-2E<EC-2E-10>,2016-09-25-15-0
8.6,EC-2E<EC-2E-10>,2016-09-25-15-1
8.7,EC-2E<EC-2E-10>,2016-09-25-15-2
8.4,EC-2E<EC-2E-10>,2016-09-25-15-3
8.9,EC-2E<EC-2E-10>,2016-09-25-15-4
9.2,EC-2E<EC-2E-10>,2016-09-25-15-5
8.7,EC-2E<EC-2E-10>,2016-09-25-16-0
8.4,EC-2E<EC-2E-10>,2016-09-25-16-1
8.1,EC-2E<EC-2E-10>,2016-09-25-16-2
7.3,EC-2E<EC-2E-10>,2016-09-25-16-3
7.0,EC-2E<EC-2E-10>,2016-09-25-16-4
6.9,EC-2E<EC-2E-10>,2016-09-25-16-5
6.6,EC-2E<EC-2E-10>,2016-09-25-17-0
6.2,EC-2E<EC-2E-10>,2016-09-25-17-1
6.9,EC-2E<EC-2E-10>,2016-09-25-17-2
6.8,EC-2E<EC-2E-10>,2016-09-25-17-3
